Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,
184.95,-7.65,-1.61,-0.78,-7.37,13.13,-12.69,18.00,-36.69,-7.37,-6.60,-5.45,4.84,10.44,-290.00,182.62,33.75,-9.25,23.87,-7.97,-1.55,0.27,-20.81,12.19,-15.44,18.00,-36.69,-7.37,-8.06,0.57,-3.33,-39.19,-73.69,25.00,38.88,-24.37,16.19,
184.99,-8.14,-1.19,0.09,-34.06,12.88,-13.63,18.25,-37.25,-6.75,-7.92,-4.07,6.11,83.50,-287.75,96.25,37.56,-10.50,20.56,-8.14,-1.24,-0.04,-36.19,15.56,-11.88,18.25,-37.25,-6.75,-6.72,0.11,-3.83,-43.56,-61.75,18.12,41.75,-25.87,12.19,
185.01,-8.26,-1.41,-0.25,-27.75,21.37,-8.75,18.25,-37.25,-6.75,-12.12,0.84,7.31,72.06,-290.06,21.06,42.00,-15.69,11.56,-8.26,-1.41,-0.25,-24.31,23.75,-7.62,18.25,-37.25,-6.75,-5.71,-1.71,-4.29,-58.88,-43.06,-7.12,41.75,-25.87,12.19,
185.05,-9.39,-1.96,0.14,-22.62,19.62,-5.31,18.25,-37.19,-7.50,-14.02,2.08,5.06,66.19,-261.87,82.94,42.00,-15.69,11.56,-9.69,-2.14,0.05,-22.37,16.00,-3.62,18.25,-37.19,-7.50,-7.07,-0.17,-1.94,-59.31,-7.31,-5.94,41.25,-26.25,7.50,
185.08,-9.68,-2.13,-0.18,-28.62,9.38,-0.88,18.25,-37.19,-7.50,-14.39,-0.56,5.07,17.31,-184.75,147.81,45.75,-16.75,1.69,-9.54,-2.05,-0.12,-33.75,5.75,-0.31,17.06,-35.75,-6.75,-7.94,0.55,0.03,-27.75,28.87,14.44,42.75,-27.25,6.75,
185.11,-9.05,-1.77,0.65,-43.25,5.44,0.44,17.06,-35.75,-6.75,-24.23,-6.86,2.87,-47.38,-70.81,88.75,45.38,-20.50,-5.37,-9.04,-1.81,0.87,-43.75,8.06,1.31,17.06,-35.75,-6.75,-10.87,-1.10,4.05,-50.19,43.81,18.06,42.75,-27.25,6.75,
185.14,-10.06,-2.22,0.31,-38.31,10.31,4.50,19.56,-36.25,-7.69,-21.64,-5.78,-1.65,2.31,-63.00,-11.50,45.38,-20.50,-5.37,-10.30,-2.19,0.01,-39.00,5.94,7.12,19.56,-36.25,-7.69,-7.76,-0.86,5.74,18.75,41.06,33.50,42.38,-28.06,6.75,
185.18,-9.93,-1.82,-0.22,-42.56,-5.75,12.44,19.56,-36.25,-7.69,-19.33,-14.97,3.27,-93.06,89.19,-33.38,44.19,-24.50,-10.50,-9.34,-1.69,0.07,-35.56,-10.63,15.44,18.50,-37.75,-6.56,-8.22,-0.61,7.08,-3.31,27.50,12.44,41.25,-28.37,6.75,
185.21,-9.51,-1.58,0.76,-33.94,-7.12,16.12,18.50,-37.75,-6.56,3.70,8.58,7.92,-4.50,-27.19,3.25,44.19,-24.50,-10.50,-10.10,-1.37,0.99,-40.88,-3.62,14.44,18.50,-37.75,-6.56,-15.39,-3.92,-6.79,-39.31,72.37,1.87,41.25,-28.37,6.75,
185.23,-10.74,-0.92,1.01,-50.56,0.50,10.81,18.50,-37.75,-6.56,-6.36,-2.22,8.71,-2.62,68.19,-28.12,44.75,-22.87,-10.25,-11.11,1.01,-1.31,-72.31,3.50,3.00,17.56,-37.50,-7.50,-10.38,0.41,4.11,-23.00,29.81,5.25,40.50,-28.37,8.38,
185.26,-10.24,1.38,-1.68,-79.00,-1.56,1.81,17.56,-37.50,-7.50,-5.46,-1.71,8.45,7.94,29.06,-14.25,45.56,-22.56,-10.06,-8.17,1.50,-2.04,-64.94,3.69,0.81,17.56,-37.50,-7.50,-8.81,-1.06,-0.04,-17.94,35.19,14.13,40.50,-28.37,8.38,
185.29,-7.88,0.67,-1.73,-53.44,10.75,-0.62,18.75,-37.19,-7.37,-5.84,0.24,8.54,7.75,20.50,-5.81,45.56,-22.56,-10.06,-8.13,0.09,-1.11,-45.44,14.31,-1.75,18.75,-37.19,-7.37,-10.80,2.99,1.09,27.62,48.69,6.56,40.50,-28.75,9.56,
185.33,-9.52,-1.70,0.36,-45.25,30.37,2.31,18.75,-37.19,-7.37,-5.66,0.62,8.22,3.25,11.44,-6.31,45.56,-21.87,-8.38,-10.36,-2.29,-0.54,-46.25,33.31,3.12,19.25,-37.38,-7.19,-9.90,0.70,-0.38,-39.94,19.94,2.62,38.69,-30.25,11.06,
185.36,-10.62,-2.42,-0.99,-36.56,30.94,2.19,19.25,-37.38,-7.19,-5.74,0.01,8.17,1.56,2.50,-7.31,45.56,-21.87,-8.38,-10.81,-2.41,-1.32,-29.00,27.56,2.56,19.25,-37.38,-7.19,-9.66,0.98,-0.64,-36.50,27.00,9.00,38.69,-30.25,11.06,
185.39,-10.69,-1.43,-0.96,-22.12,17.00,5.87,20.37,-36.88,-6.56,-5.52,0.08,8.27,-0.13,-1.94,-2.50,46.56,-22.19,-7.25,-10.73,-1.18,-0.61,-21.50,12.00,8.13,20.37,-36.88,-6.56,-9.86,-0.66,-0.41,-32.56,27.44,6.12,39.75,-29.06,10.38,
185.42,-10.74,-0.70,-0.22,-13.06,5.94,10.88,20.37,-36.88,-6.56,-5.38,0.37,8.12,3.50,-2.87,-0.75,45.88,-21.00,-6.87,-10.42,-0.48,-0.17,-5.44,4.50,11.06,20.37,-36.88,-6.56,-9.54,-0.30,0.38,0.00,28.25,4.87,39.75,-29.06,10.38,
185.45,-8.54,-0.09,-0.52,1.06,3.69,10.75,20.75,-35.50,-2.87,-5.49,0.41,8.07,5.19,-0.44,-1.50,45.88,-21.00,-6.87,-7.87,0.08,-0.68,6.25,10.31,10.44,20.75,-35.50,-2.87,-9.95,0.95,0.73,26.31,28.06,-0.19,38.25,-30.87,12.25,
185.48,-8.37,0.35,-0.86,1.56,19.50,9.75,20.75,-35.50,-2.87,-5.49,0.35,8.09,3.81,-0.19,-1.00,46.19,-21.75,-8.19,-8.76,0.38,-0.85,-0.44,22.94,8.50,21.06,-34.38,-2.69,-10.07,0.84,0.50,14.25,20.50,0.06,38.38,-31.56,12.69,
185.51,-9.09,0.31,-0.88,0.75,21.69,5.94,21.06,-34.38,-2.69,-5.50,0.28,8.20,2.50,-1.31,0.25,46.19,-21.75,-8.19,-9.71,-0.23,-0.99,3.44,18.56,4.56,21.06,-34.38,-2.69,-9.79,-0.25,0.28,-17.50,14.75,0.19,38.38,-31.56,12.69,
185.54,-9.81,-0.41,-0.93,9.63,11.25,1.06,21.75,-33.75,-0.19,-5.61,0.22,8.11,3.19,-1.87,1.19,45.88,-21.75,-6.19,-9.84,-0.60,-0.84,11.13,8.44,-1.62,21.75,-33.75,-0.19,-9.98,0.14,1.21,-17.19,13.75,-2.75,38.75,-30.19,13.50,
185.57,-9.55,-0.55,-0.56,12.81,6.00,-4.81,21.75,-33.75,-0.19,-5.76,0.15,8.38,3.25,-6.87,3.12,47.00,-21.37,-7.19,-9.47,-0.43,-0.40,18.56,5.69,-9.94,21.75,-33.75,-0.19,-9.87,0.23,1.22,-13.69,8.88,0.25,38.75,-30.19,13.50,
185.60,-10.30,-0.66,-0.33,22.62,9.56,-9.81,22.25,-33.00,0.19,-5.14,0.59,8.15,5.25,-13.06,4.75,47.00,-21.37,-7.19,-10.52,-0.98,-0.69,24.31,10.13,-8.50,22.25,-33.00,0.19,-10.06,-0.63,1.34,-14.69,-0.69,-0.37,37.69,-29.75,13.06,
185.63,-11.07,-1.77,-1.50,24.00,5.87,-5.69,22.25,-33.00,0.19,-5.48,0.29,8.26,3.69,-6.06,1.87,47.38,-22.50,-8.38,-11.08,-1.78,-1.54,23.00,1.75,-5.31,22.50,-32.75,0.50,-9.46,0.20,-0.37,13.31,-7.94,1.25,37.69,-31.19,13.06,
185.66,-10.13,-1.13,-1.23,18.69,-9.50,-4.00,22.50,-32.75,0.50,-5.26,0.45,8.13,2.56,-8.00,2.69,47.38,-22.50,-8.38,-9.77,-0.90,-0.98,15.56,-13.56,-3.87,22.50,-32.75,0.50,-9.63,0.09,-0.90,10.25,1.94,-3.44,37.69,-31.19,13.06,
185.69,-8.92,-0.55,-0.06,6.44,-13.38,-5.94,23.37,-31.56,1.87,-5.50,0.20,8.24,2.44,-8.00,4.19,47.38,-22.19,-6.75,-8.84,-0.63,0.12,3.75,-9.44,-7.00,23.37,-31.56,1.87,-9.69,0.09,-0.56,0.25,8.88,-3.81,39.06,-30.19,11.50,
185.73,-8.99,-1.22,0.02,4.06,-1.19,-6.25,23.37,-31.56,1.87,-5.25,0.83,8.15,2.81,-10.75,4.00,45.88,-21.37,-8.69,-9.52,-1.59,-0.37,9.56,6.69,-3.81,25.06,-31.56,1.06,-9.95,-0.12,0.35,-8.13,6.75,-3.00,39.00,-29.87,13.06,
185.76,-9.57,-1.70,-0.38,18.87,6.06,-3.31,25.06,-31.56,1.06,-5.01,0.79,8.17,0.31,-7.00,3.37,45.88,-21.37,-8.69,-9.51,-1.81,0.00,27.75,14.63,-3.06,25.06,-31.56,1.06,-9.45,-0.65,0.51,12.31,7.12,-3.62,39.00,-29.87,13.06,
185.79,-10.23,-1.69,-0.71,25.81,7.75,-2.50,25.00,-30.75,1.37,-4.91,0.71,8.26,-2.81,-2.56,0.56,45.50,-22.19,-8.00,-10.50,-1.57,-0.94,13.25,-6.06,-1.31,25.00,-30.75,1.37,-9.88,-0.45,0.64,19.50,6.12,-3.75,38.69,-30.56,13.06,
185.83,-10.50,-0.97,-0.86,25.87,1.75,-2.06,25.00,-30.75,1.37,-5.06,0.58,8.28,-2.56,-0.94,-0.19,44.38,-21.75,-8.25,-9.11,-1.13,-0.10,16.75,-15.75,-2.37,25.00,-30.75,1.37,-9.84,-0.02,0.25,17.00,3.37,-2.62,38.69,-30.56,13.06,
185.86,-9.54,-1.25,-0.27,10.75,-1.06,-1.50,22.87,-31.19,1.75,-5.24,0.52,8.31,-1.44,-0.13,-0.19,44.38,-21.75,-8.25,-9.49,-1.31,-0.57,27.06,2.19,-0.94,22.87,-31.19,1.75,-9.61,0.03,0.03,8.19,1.44,-1.87,37.19,-29.06,14.25,
185.88,-9.68,-1.19,-0.54,26.94,-0.31,-1.19,22.87,-31.19,1.75,-5.02,0.63,8.27,-1.56,-1.62,0.50,47.00,-21.75,-8.69,-9.50,-1.17,-0.25,19.31,-6.06,-0.94,23.25,-31.56,1.00,-9.85,-0.41,0.17,9.38,3.75,-2.94,37.19,-30.25,15.06,
185.92,-9.41,-1.09,-0.33,27.75,18.56,-1.00,23.25,-31.56,1.00,-5.15,0.53,8.33,-1.94,-0.81,-0.06,45.88,-21.75,-9.19,-9.41,-1.09,-0.33,16.94,24.56,-0.56,23.25,-31.56,1.00,-9.81,-0.25,0.23,12.75,0.31,-2.19,37.19,-30.25,15.06,
185.95,-9.68,-1.43,-0.57,12.69,16.25,-0.06,23.37,-30.19,2.56,-5.05,0.55,8.29,-1.25,-0.31,0.13,45.88,-21.75,-9.19,-10.00,-1.50,-0.78,11.56,-2.25,-0.94,23.37,-30.19,2.56,-9.73,-0.28,0.22,15.38,0.37,-2.19,38.00,-29.87,15.50,
185.98,-9.65,-1.77,0.19,21.87,-9.63,-1.94,23.37,-30.19,2.56,-5.30,0.41,8.35,-2.37,2.31,-2.00,47.25,-22.19,-9.06,-9.04,-1.56,-0.20,20.50,12.06,-0.81,23.87,-29.50,2.69,-9.70,-0.27,0.01,19.06,-0.44,-1.56,38.00,-29.87,15.50,
186.01,-8.81,-1.65,-0.32,22.94,13.69,0.75,23.87,-29.50,2.69,-5.17,0.49,8.29,-0.69,1.19,-1.06,47.25,-22.19,-9.06,-10.22,-1.47,-0.72,19.25,-0.94,1.00,23.87,-29.50,2.69,-9.95,0.00,0.11,10.94,-1.31,-2.00,38.38,-29.06,15.50,
186.04,-9.63,-1.42,-0.41,16.12,-0.25,1.87,23.75,-29.75,3.69,-5.35,0.35,8.37,0.31,1.00,-0.69,46.19,-21.75,-8.69,-9.57,-1.22,-0.26,13.19,-4.62,2.12,23.75,-29.75,3.69,-9.70,-0.13,0.10,10.44,-2.50,-0.56,37.25,-29.50,15.06,
186.07,-9.52,-1.20,-0.30,13.56,-3.44,2.31,23.75,-29.75,3.69,-5.09,0.62,8.30,2.06,-0.75,0.62,45.75,-22.50,-9.06,-9.49,-1.21,-0.33,15.00,3.50,2.12,23.75,-29.75,3.69,-9.85,-0.23,0.13,5.62,-1.62,-0.75,37.25,-29.50,15.06,
186.10,-9.56,-1.21,-0.43,16.00,7.19,1.94,24.06,-30.06,5.00,-5.17,0.51,8.29,-0.13,0.31,-0.56,45.75,-22.50,-9.06,-9.69,-1.15,-0.43,11.88,-1.06,2.19,24.06,-30.06,5.00,-9.66,-0.22,0.12,8.88,-2.37,-1.12,38.06,-29.00,15.88,
186.13,-9.76,-1.14,-0.42,13.44,0.69,1.56,24.06,-30.06,5.00,-5.12,0.63,8.27,-0.37,1.37,-1.06,45.50,-22.19,-8.50,-9.73,-1.16,-0.39,12.88,0.13,1.25,23.87,-30.19,4.19,-9.84,0.03,0.19,8.69,0.94,-1.19,39.19,-29.00,16.25,
186.16,-9.71,-1.20,-0.39,11.06,0.06,1.06,23.87,-30.19,4.19,-5.29,0.40,8.31,-0.62,1.69,-1.37,45.50,-22.19,-8.50,-9.56,-1.22,-0.25,10.81,1.81,1.25,23.87,-30.19,4.19,-9.70,-0.14,0.18,5.31,0.94,-1.00,39.19,-29.00,16.25,
186.20,-9.59,-1.26,-0.31,10.00,0.88,1.44,24.06,-29.25,4.56,-5.20,0.57,8.29,0.56,0.37,-0.25,45.75,-22.50,-8.69,-9.89,-1.16,-0.50,8.94,-0.06,0.94,24.06,-29.25,4.56,-9.88,-0.20,0.45,-0.19,2.44,-1.37,38.38,-28.69,15.88,
186.23,-9.56,-1.36,-0.40,7.12,0.06,0.81,24.06,-29.25,4.56,-5.20,0.53,8.27,0.37,0.25,-0.50,46.19,-22.19,-8.00,-9.34,-1.34,-0.09,8.94,5.06,1.25,22.56,-28.75,5.56,-9.77,-0.34,0.31,0.69,0.50,-0.50,38.69,-28.25,17.75,
186.26,-9.41,-1.42,-0.26,1.56,-6.06,1.50,22.56,-28.75,5.56,-5.22,0.56,8.31,-0.13,1.87,-1.44,46.19,-22.19,-8.00,-9.59,-1.27,-0.40,4.25,1.50,1.19,22.56,-28.75,5.56,-9.83,-0.22,0.23,3.06,0.75,-0.94,38.69,-28.25,17.75,
186.29,-9.36,-1.21,-0.21,5.06,3.56,1.06,24.00,-29.69,5.25,-5.25,0.50,8.26,-0.75,2.00,-1.81,46.19,-21.75,-7.87,-10.19,-1.05,-0.90,2.31,-4.25,0.56,24.00,-29.69,5.25,-9.75,-0.10,0.02,2.81,-0.56,-0.62,38.25,-28.69,15.88,
186.32,-10.18,-1.05,-0.75,4.06,-1.06,0.37,24.00,-29.69,5.25,-5.19,0.45,8.31,-1.06,1.00,-1.00,45.06,-21.75,-8.38,-9.52,-1.59,-0.36,4.19,-0.75,0.06,24.00,-29.69,5.25,-9.75,-0.33,-0.06,-2.56,0.13,-0.13,38.25,-28.69,15.88,
186.35,-10.51,-1.24,-0.99,7.87,8.75,0.81,23.00,-28.37,5.69,-5.19,0.52,8.29,-0.62,0.31,-0.50,45.06,-21.75,-8.38,-9.02,-1.55,0.06,-1.12,-8.88,1.31,23.00,-28.37,5.69,-9.81,-0.33,0.07,-0.06,1.62,-0.37,39.38,-28.25,15.50,
186.38,-9.78,-1.39,-0.61,7.81,4.37,1.75,23.00,-28.37,5.69,-5.21,0.49,8.29,-1.19,0.25,-0.44,46.19,-21.37,-8.00,-8.99,-1.57,0.00,-1.56,-11.50,1.37,23.00,-28.00,3.50,-9.75,-0.30,0.07,4.06,1.62,-0.37,39.38,-29.37,16.69,
186.41,-10.29,-1.33,-0.96,-0.69,-5.37,0.75,23.00,-28.00,3.50,-5.17,0.54,8.27,-0.88,0.13,-0.06,46.19,-21.37,-8.00,-9.26,-1.50,-0.27,-2.56,-8.50,0.69,23.00,-28.00,3.50,-9.82,-0.28,0.17,1.69,1.56,0.06,39.38,-29.37,16.69,
186.44,-10.12,-1.14,-0.62,-2.62,-8.81,0.56,22.75,-28.00,5.56,-5.20,0.48,8.25,-1.19,0.56,-0.19,45.88,-22.50,-9.19,-10.04,-1.35,-0.70,-2.12,-9.00,0.94,22.75,-28.00,5.56,-9.73,-0.32,0.18,-1.37,-0.37,0.00,38.69,-28.69,16.25,
186.47,-10.33,-0.99,-0.73,0.56,-8.69,1.75,22.75,-28.00,5.56,-5.22,0.47,8.25,-1.12,1.12,-0.37,47.25,-22.19,-9.06,-9.79,-1.04,-0.31,-2.06,-12.25,1.62,22.75,-28.00,5.56,-9.84,-0.14,0.10,1.81,0.69,-0.25,38.69,-28.69,16.25,
186.50,-10.10,-1.04,-0.55,-1.44,-5.87,1.00,22.37,-27.69,5.69,-5.21,0.49,8.29,-0.88,1.31,-0.56,47.25,-22.19,-9.06,-9.58,-1.05,-0.09,-2.37,-4.87,0.56,22.37,-27.69,5.69,-9.79,-0.15,0.12,1.12,0.62,-0.50,38.25,-27.56,16.25,
186.54,-9.81,-0.99,-0.20,-9.44,-13.00,0.19,22.37,-27.69,5.69,-5.16,0.49,8.17,-1.00,1.06,-0.37,46.19,-21.75,-8.25,-9.68,-1.05,-0.22,-11.63,-14.88,0.00,23.06,-28.75,5.37,-9.84,-0.15,0.17,-1.56,0.94,-0.31,39.38,-28.25,15.50,
186.57,-9.64,-1.15,-0.07,-13.31,-18.31,0.00,23.06,-28.75,5.37,-5.19,0.57,8.26,-0.94,2.50,-1.31,45.50,-21.37,-9.19,-9.53,-1.26,0.09,-9.94,-13.81,0.25,23.06,-28.75,5.37,-9.90,-0.04,0.19,-2.69,0.50,-0.06,39.38,-28.25,15.50,
186.60,-9.65,-1.33,-0.04,-3.37,-3.94,0.88,23.50,-28.00,2.56,-5.31,0.36,8.24,-1.00,3.06,-1.37,45.50,-21.37,-9.19,-9.59,-1.30,-0.02,-5.00,-4.44,1.00,23.50,-28.00,2.56,-9.77,-0.42,-0.13,-2.12,0.50,0.13,39.38,-28.69,17.50,
186.64,-9.57,-1.20,-0.02,-6.62,-4.19,1.12,23.75,-29.19,4.56,-5.33,0.35,8.22,-0.31,1.87,-0.81,47.25,-22.19,-8.69,-9.59,-1.17,0.04,-7.00,-3.75,1.12,23.75,-29.19,4.56,-9.75,-0.18,-0.01,0.37,1.94,-0.31,38.25,-29.00,17.06,
186.67,-9.72,-1.02,0.10,-16.19,-2.12,2.19,23.75,-29.19,4.56,-5.22,0.48,8.21,0.13,0.56,-0.25,45.50,-22.19,-8.25,-9.61,-1.25,0.10,-1.00,0.69,2.31,23.75,-29.19,4.56,-9.84,-0.14,0.08,-0.44,2.44,-0.37,38.25,-29.00,17.06,
186.70,-9.68,-1.18,-0.01,-5.31,-2.69,1.31,24.37,-28.75,5.00,-5.23,0.48,8.27,0.06,1.94,-1.12,45.50,-22.19,-8.25,-9.78,-1.18,0.00,-6.56,-0.81,1.19,24.37,-28.75,5.00,-9.74,-0.20,-0.03,-1.94,1.75,-0.19,38.25,-27.56,16.25,
186.73,-9.78,-1.22,-0.04,-2.00,-1.19,0.94,24.37,-28.75,5.00,-5.31,0.40,8.27,0.37,1.19,-1.00,45.88,-22.19,-8.00,-9.70,-1.18,-0.11,1.06,-2.62,1.06,23.87,-29.06,3.50,-9.75,-0.39,0.05,-0.81,2.19,-0.13,38.25,-27.19,17.00,
186.76,-9.58,-1.19,-0.04,-4.19,-2.12,1.75,23.87,-29.06,3.50,-5.29,0.47,8.25,0.50,0.00,-0.31,45.88,-21.37,-7.56,-9.47,-1.18,0.10,-3.37,-2.75,1.50,23.87,-29.06,3.50,-9.81,-0.30,0.20,0.25,2.00,-0.13,38.25,-27.19,17.00,
186.80,-9.54,-1.24,0.17,-2.19,-1.75,1.00,23.56,-28.25,3.87,-5.28,0.43,8.21,0.69,0.44,-0.31,45.88,-21.37,-7.56,-9.61,-1.24,0.11,-2.00,-1.19,1.25,23.56,-28.25,3.87,-9.87,-0.21,0.21,-1.75,0.56,0.00,38.00,-28.25,15.88,
186.83,-9.67,-1.23,0.06,1.62,-2.19,1.19,23.56,-28.25,3.87,-5.30,0.50,8.26,0.69,0.44,-0.31,46.88,-21.75,-8.00,-9.62,-1.20,0.15,2.94,-2.19,1.12,24.25,-29.75,3.50,-9.78,-0.24,0.03,1.19,-0.62,-0.19,38.25,-28.69,18.06,
186.86,-9.67,-1.23,0.01,3.00,-1.62,1.19,24.25,-29.75,3.50,-5.31,0.43,8.24,0.25,0.13,-0.31,46.88,-21.75,-8.00,-9.75,-1.18,0.00,2.50,-1.56,1.00,24.25,-29.75,3.50,-9.74,-0.31,0.02,1.81,-0.37,0.00,38.25,-28.69,18.06,
186.89,-9.66,-1.14,-0.07,0.06,-2.94,0.88,23.69,-29.06,3.19,-5.30,0.49,8.22,0.69,-0.13,0.06,46.56,-21.75,-8.69,-9.61,-1.11,0.01,0.19,-4.06,0.50,23.69,-29.06,3.19,-9.82,-0.15,0.07,4.75,0.69,0.25,39.00,-29.00,16.56,
186.93,-9.60,-1.12,0.32,1.62,-4.81,0.06,23.69,-29.06,3.19,-5.27,0.45,8.19,0.50,0.19,-0.19,46.19,-21.37,-8.00,-9.56,-1.17,0.34,2.19,-3.69,0.00,23.69,-29.06,3.19,-9.73,-0.33,0.15,-0.62,0.00,0.13,39.00,-29.00,16.56,
186.96,-9.44,-1.14,0.14,3.44,-1.37,0.13,24.00,-29.19,3.25,-5.29,0.48,8.24,0.56,0.25,-0.25,46.19,-21.37,-8.00,-9.49,-1.19,0.07,1.56,0.37,0.56,24.00,-29.19,3.25,-9.86,-0.21,0.09,2.19,1.00,0.31,38.25,-27.56,16.25,
186.99,-9.78,-1.10,-0.12,-1.12,-1.25,0.37,24.87,-28.37,3.25,-5.31,0.46,8.20,0.31,0.19,-0.06,45.88,-21.37,-7.87,-9.85,-1.07,-0.07,-1.44,-1.75,0.44,24.87,-28.37,3.25,-9.75,-0.22,-0.07,3.81,-1.56,0.31,39.38,-28.25,15.75,
187.03,-9.58,-1.11,0.44,0.81,-3.81,0.25,24.87,-28.37,3.25,-5.30,0.45,8.23,0.13,-0.06,0.00,45.50,-20.69,-7.87,-9.70,-1.12,0.12,0.00,-2.12,0.19,24.06,-29.50,2.75,-9.83,-0.21,-0.01,1.00,-0.88,0.06,39.38,-28.25,15.75,
187.06,-9.59,-1.03,0.24,-1.44,-2.94,-0.37,24.06,-29.50,2.75,-5.29,0.49,8.23,0.19,0.06,0.13,45.50,-20.69,-7.87,-9.61,-1.02,0.18,-1.12,-1.87,-0.13,24.06,-29.50,2.75,-9.77,-0.24,0.11,-2.62,-0.06,0.19,37.56,-28.69,17.00,
187.09,-9.59,-1.18,0.12,-0.75,-0.25,0.31,23.37,-29.19,3.25,-5.32,0.50,8.18,-0.13,0.13,0.13,45.88,-21.00,-7.19,-9.60,-1.19,0.05,-0.37,-0.13,0.37,23.37,-29.19,3.25,-9.81,-0.22,0.06,-0.75,-0.50,0.44,38.25,-27.56,17.50,
187.12,-9.66,-1.20,0.11,-0.81,-3.00,0.31,23.37,-29.19,3.25,-5.27,0.46,8.26,-0.13,0.37,0.13,46.56,-21.37,-8.69,-9.59,-1.19,0.29,-0.75,-2.44,0.19,23.37,-29.19,3.25,-9.80,-0.29,0.00,0.00,-0.69,1.06,38.25,-27.56,17.50,
187.16,-9.67,-1.13,0.20,-0.13,-0.31,0.25,23.75,-28.37,3.56,-5.32,0.45,8.24,-0.25,0.37,0.00,46.56,-21.37,-8.69,-9.67,-1.10,0.15,-0.13,1.19,0.00,23.75,-28.37,3.56,-9.79,-0.23,-0.04,2.00,-0.69,0.31,38.25,-28.69,17.00,
187.19,-9.66,-1.05,0.07,-0.31,-1.31,0.00,23.75,-28.37,3.56,-5.30,0.43,8.22,-0.25,-0.19,0.31,45.50,-21.37,-8.00,-9.58,-0.99,0.21,-0.94,-3.50,0.00,24.87,-28.75,2.00,-9.82,-0.12,0.15,-0.37,0.44,0.50,38.69,-28.69,17.06,
187.22,-9.52,-1.04,0.28,-0.94,-0.31,0.31,24.87,-28.75,2.00,-5.29,0.48,8.24,0.06,-0.13,0.44,46.56,-21.37,-7.50,-9.61,-1.08,0.14,-0.81,4.94,0.31,24.87,-28.75,2.00,-9.76,-0.21,0.02,-1.69,-0.56,0.81,38.69,-28.69,17.06,
187.25,-9.71,-1.23,0.12,-3.00,-3.37,0.00,24.19,-29.19,3.69,-5.31,0.46,8.23,-0.06,-0.25,0.50,46.56,-21.37,-7.50,-9.73,-1.20,0.10,-1.56,1.94,0.06,24.19,-29.19,3.69,-9.80,-0.19,0.11,-2.12,0.13,0.50,39.00,-29.00,17.75,
187.28,-9.62,-1.19,0.22,-3.44,1.06,0.06,24.19,-29.19,3.69,-5.32,0.48,8.22,0.00,-0.25,0.50,45.50,-21.37,-8.00,-9.57,-1.07,0.02,-4.62,-0.37,-0.06,23.50,-29.50,2.87,-9.77,-0.18,0.03,0.06,-0.37,0.75,39.00,-29.00,17.75,
187.31,-9.67,-1.06,0.06,-0.50,-2.19,-0.19,23.50,-29.50,2.87,-5.31,0.46,8.22,-0.06,-0.62,0.56,45.50,-21.37,-8.00,-9.62,-1.06,0.14,2.19,-3.94,-0.25,23.50,-29.50,2.87,-9.75,-0.18,0.07,-2.44,-1.19,0.81,39.06,-27.56,17.06,
187.34,-9.61,-1.03,0.26,2.25,-0.88,0.75,24.19,-29.50,2.00,-5.31,0.43,8.19,0.00,-0.81,0.62,45.88,-21.37,-8.00,-9.64,-1.05,0.24,3.25,-0.69,0.88,24.19,-29.50,2.00,-9.79,-0.20,0.06,-1.81,-1.56,0.81,38.00,-28.00,16.69,
187.37,-9.61,-0.97,0.04,-2.00,0.50,0.69,24.19,-29.50,2.00,-5.27,0.50,8.23,0.31,-0.31,0.62,46.88,-21.37,-7.56,-9.72,-1.06,0.06,-4.31,2.12,0.44,24.19,-29.50,2.00,-9.84,-0.10,0.00,-3.12,0.06,0.56,38.00,-28.00,16.69,
187.40,-9.70,-1.04,0.19,-4.12,0.88,0.13,24.00,-29.50,3.37,-5.33,0.45,8.23,0.56,-0.75,0.62,46.88,-21.37,-7.56,-9.68,-1.08,0.24,-3.00,0.62,-0.31,24.00,-29.50,3.37,-9.82,-0.06,0.04,-3.94,0.06,0.44,38.25,-27.56,16.69,
187.44,-9.70,-1.17,0.24,-0.75,1.00,-0.25,24.00,-29.50,3.37,-5.29,0.43,8.21,0.37,-0.75,0.88,46.19,-21.37,-7.19,-9.60,-1.16,0.18,1.12,0.62,0.62,24.56,-28.37,3.25,-9.74,-0.24,-0.01,-3.37,0.62,0.75,37.25,-29.00,16.25,
