Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,Label
133.30,-6.98,2.90,-3.66,-76.81,-11.56,45.56,35.56,18.56,-23.06,-5.39,1.06,8.49,-4.94,-3.25,3.94,-11.88,-38.50,-77.19,-6.53,2.39,-2.59,-84.06,7.87,38.19,35.56,18.56,-23.06,-8.19,-1.72,2.88,-28.06,100.06,8.75,2.87,21.37,-53.00,stairascent
133.33,-7.08,1.68,-1.82,-92.31,32.69,20.44,35.56,18.56,-23.06,-5.53,0.43,8.16,-1.69,9.19,0.56,-11.88,-38.50,-77.19,-10.18,-0.75,-1.71,-84.44,36.25,17.50,36.19,18.87,-24.19,-9.77,2.50,2.25,18.12,114.87,-7.75,7.56,16.50,-51.88,stairascent
133.36,-11.06,-1.36,-2.31,-52.44,20.12,18.75,36.19,18.87,-24.19,-5.71,0.55,8.06,1.44,5.87,-0.88,-13.00,-37.38,-79.50,-11.34,-2.24,-3.59,-41.31,15.06,21.19,36.19,18.87,-24.19,-9.87,0.72,1.79,-0.88,114.12,5.81,7.56,16.50,-51.88,stairascent
133.38,-9.91,-2.23,-3.53,-35.38,13.50,27.12,35.50,19.25,-21.69,-5.66,0.44,8.09,0.75,5.12,-1.19,-13.00,-37.38,-79.50,-8.53,-1.65,-2.70,-37.38,14.06,31.44,35.50,19.25,-21.69,-9.16,-0.76,2.28,36.69,109.12,8.50,13.19,17.06,-52.19,stairascent
133.42,-7.70,-0.95,-2.29,-32.31,4.19,34.69,35.50,19.25,-21.69,-5.50,0.34,8.05,2.19,3.25,-0.37,-11.56,-37.06,-76.50,-7.35,-0.54,-1.96,-32.25,0.37,31.69,35.50,19.25,-21.69,-9.16,-0.50,1.45,38.38,122.25,-2.37,16.00,15.75,-50.06,stairascent
133.45,-7.20,-0.16,-1.58,-28.12,-2.06,21.31,35.88,19.69,-19.87,-5.69,0.20,8.04,5.06,5.25,-0.75,-11.88,-38.38,-76.75,-7.12,-0.09,-1.40,-25.06,-2.56,17.75,35.88,19.69,-19.87,-10.14,-0.02,1.51,58.13,113.06,-6.44,16.00,15.75,-50.06,stairascent
133.48,-7.09,-0.03,-1.17,-24.62,0.37,15.31,35.88,19.69,-19.87,-5.69,0.59,7.88,5.25,0.31,0.50,-11.88,-38.38,-76.75,-6.72,-0.45,-0.61,-23.87,0.13,14.94,34.19,18.87,-20.69,-8.65,2.06,1.45,63.25,103.75,0.50,21.75,15.06,-48.88,stairascent
133.51,-6.44,-1.03,-0.54,-23.12,4.25,13.75,34.19,18.87,-20.69,-5.47,0.45,7.98,1.75,-0.13,0.00,-11.25,-37.56,-76.69,-6.34,-1.02,-0.53,-23.37,7.37,12.94,34.19,18.87,-20.69,-8.18,1.39,2.58,37.13,101.00,-7.56,21.75,15.06,-48.88,stairascent
133.54,-6.47,-1.10,-0.50,-20.06,12.25,10.50,33.88,18.25,-18.50,-5.46,0.40,7.98,2.50,0.75,-0.25,-11.25,-37.56,-76.69,-7.12,-1.03,-0.97,-16.06,12.38,9.75,33.88,18.25,-18.50,-8.85,-1.08,3.19,42.88,103.94,-7.94,25.75,11.69,-48.38,stairascent
133.57,-7.82,-0.46,-1.63,-8.25,15.69,10.50,33.88,18.25,-18.50,-5.42,0.78,8.10,3.12,8.56,-2.00,-11.25,-38.00,-75.50,-8.42,0.31,-2.08,-8.31,16.81,12.00,33.88,18.25,-18.50,-9.64,0.40,3.14,74.06,90.31,-4.56,29.00,11.06,-46.25,stairascent
133.60,-8.69,0.40,-2.18,-11.38,13.56,13.56,32.56,18.37,-19.25,-5.48,0.50,7.91,4.00,12.19,-2.75,-11.00,-38.38,-76.56,-8.91,0.60,-2.13,-12.94,11.81,12.13,32.56,18.37,-19.25,-8.82,-0.51,2.18,62.88,64.69,-10.50,29.00,11.06,-46.25,stairascent
133.63,-9.64,0.71,-1.48,-4.62,8.63,4.81,32.56,18.37,-19.25,-5.26,1.15,7.87,8.00,20.56,-4.94,-11.00,-38.38,-76.56,-10.15,0.49,-1.14,1.56,7.56,0.94,33.06,18.00,-19.06,-10.63,1.04,3.34,57.19,63.88,-16.94,33.25,8.88,-44.56,stairascent
133.66,-10.62,0.42,-0.92,6.69,0.62,-3.06,33.06,18.00,-19.06,-5.08,1.23,8.05,5.62,20.44,-8.63,-10.19,-38.69,-76.25,-11.05,0.42,-0.78,4.44,-4.69,-3.19,33.06,18.00,-19.06,-10.86,1.51,1.11,48.31,56.44,-17.37,33.25,8.88,-44.56,stairascent
133.69,-11.22,0.39,-0.76,-0.06,-7.69,-2.56,31.56,17.19,-21.37,-5.28,1.09,9.03,20.06,14.63,-19.06,-10.19,-38.69,-76.25,-11.56,-0.03,-1.65,0.88,-7.37,-2.87,31.56,17.19,-21.37,-14.93,0.11,4.70,-10.06,48.56,-14.38,35.06,7.37,-43.69,stairascent
133.73,-11.74,0.69,-2.42,3.94,-2.94,-7.94,31.56,17.19,-21.37,-7.01,1.11,9.21,45.63,53.06,-25.94,-8.69,-39.50,-76.19,-13.98,0.74,-3.63,15.75,29.75,-6.75,30.00,16.75,-19.87,-18.03,-2.52,5.83,5.87,-1.06,-18.31,35.38,5.87,-42.50,stairascent
133.76,-14.68,1.26,-4.88,13.25,29.62,1.19,30.00,16.75,-19.87,-2.09,1.47,12.39,-6.62,124.25,-40.75,-6.50,-42.00,-76.37,-14.91,0.64,-7.17,5.25,14.06,-1.81,30.00,16.75,-19.87,-17.71,-5.90,7.46,56.19,-67.37,-20.62,35.38,5.87,-42.50,stairascent
133.79,-11.80,-0.79,-6.50,21.94,0.44,-20.75,28.56,16.87,-19.75,-8.45,-1.67,16.52,-77.69,329.62,-94.56,-6.50,-42.00,-76.37,-10.18,-0.84,-4.90,53.75,-8.00,-29.31,28.56,16.87,-19.75,-17.68,-3.58,14.45,-6.00,-170.00,-33.25,35.25,7.19,-43.06,stairascent
133.82,-7.01,-1.30,-1.95,114.75,-24.37,-24.06,28.56,16.87,-19.75,-36.33,0.75,18.70,15.00,398.31,-35.63,0.88,-43.38,-76.25,-5.63,-1.30,-0.57,117.62,-22.31,-15.31,28.56,16.87,-19.75,-14.60,0.84,0.85,-7.50,-235.19,-30.44,35.25,7.19,-43.06,stairascent
133.85,-7.32,-1.29,-1.08,77.31,6.62,-3.12,28.75,16.69,-20.37,-34.43,5.84,20.85,-89.00,294.12,-46.31,23.37,-43.75,-76.75,-10.06,-1.48,-2.37,43.50,21.81,-3.81,28.75,16.69,-20.37,-19.05,6.29,-2.50,106.44,-165.06,20.75,29.75,6.37,-47.06,stairascent
133.88,-11.22,-1.57,-3.13,-4.94,25.31,-19.56,28.75,16.69,-20.37,-17.24,-7.82,9.43,-35.75,26.56,-86.75,23.37,-43.75,-76.75,-11.00,-1.58,-2.94,-9.69,17.12,-27.25,26.69,14.25,-22.56,-13.60,5.70,-0.74,9.75,-184.00,44.88,18.56,6.19,-52.06,stairascent
133.91,-10.47,-1.71,-2.27,15.88,3.00,-31.62,26.69,14.25,-22.56,-8.25,5.09,12.46,57.50,9.00,-123.12,31.25,-40.50,-70.69,-9.21,-1.41,-1.57,30.87,-4.81,-30.81,26.69,14.25,-22.56,-9.69,1.86,-4.30,-76.37,-172.19,2.06,18.56,6.19,-52.06,stairascent
133.94,-7.08,-0.94,-0.77,51.13,-15.81,-24.31,25.75,14.88,-22.50,-0.76,9.36,10.32,-30.12,-110.37,-77.69,31.25,-40.50,-70.69,-6.49,-0.91,-0.88,51.88,-16.00,-20.25,25.75,14.88,-22.50,-10.14,1.72,3.46,-139.94,-189.44,1.56,7.25,4.50,-51.69,stairascent
133.97,-6.31,-1.04,-1.57,30.56,-3.00,-16.50,25.75,14.88,-22.50,7.66,4.77,4.36,-21.25,-168.12,22.75,24.50,-32.56,-57.25,-6.34,-1.16,-1.61,18.69,2.81,-16.69,25.75,14.88,-22.50,-8.37,-1.81,0.12,-143.37,-172.25,28.31,-3.75,8.56,-49.50,stairascent
134.00,-6.54,-1.48,-1.40,9.63,7.94,-19.37,25.56,15.06,-23.87,7.53,4.54,2.75,14.63,-169.50,52.81,16.87,-23.06,-52.75,-6.70,-1.61,-1.32,13.69,7.50,-21.44,25.56,15.06,-23.87,-5.28,-2.41,-0.61,-79.06,-166.12,16.69,-3.75,8.56,-49.50,stairascent
134.03,-6.74,-1.71,-1.36,26.37,3.69,-20.12,25.56,15.06,-23.87,4.08,4.93,3.84,47.44,-185.69,65.06,16.87,-23.06,-52.75,-6.80,-1.60,-1.25,34.25,1.37,-17.19,23.56,14.19,-23.87,-3.96,-0.44,-0.11,-71.31,-123.75,10.31,-11.38,13.69,-45.25,stairascent
134.06,-7.17,-1.49,-1.11,47.38,-1.44,-11.31,23.56,14.19,-23.87,0.89,2.30,0.74,65.56,-201.44,95.25,7.50,-20.06,-52.25,-7.77,-1.31,-0.81,46.81,0.19,-9.69,23.56,14.19,-23.87,-2.03,-2.79,-1.16,-76.44,-118.94,2.25,-11.38,13.69,-45.25,stairascent
134.09,-8.37,-1.23,-1.18,35.69,4.75,-8.56,24.19,13.69,-24.19,-2.39,-0.76,0.71,81.44,-187.75,112.44,7.50,-20.06,-52.25,-8.55,-1.27,-1.20,27.37,3.37,-9.81,24.19,13.69,-24.19,-1.95,-3.39,-1.16,17.69,-73.25,-2.75,-18.50,15.69,-42.06,stairascent
134.12,-9.07,-1.38,-1.36,19.94,-1.81,-14.31,24.19,13.69,-24.19,-10.22,-3.67,0.56,79.56,-178.25,69.44,-7.50,-20.19,-49.88,-9.13,-1.53,-1.16,16.25,-3.75,-15.63,24.19,13.69,-24.19,-2.54,0.86,1.10,96.37,-43.19,13.75,-18.50,15.69,-42.06,stairascent
134.15,-9.45,-2.03,-0.54,14.81,-3.06,-14.94,22.87,13.88,-25.75,-14.10,-3.39,-1.13,60.75,-163.81,55.31,-7.50,-20.19,-49.88,-9.66,-2.45,-0.39,18.00,-2.50,-9.00,22.87,13.88,-25.75,-1.72,3.59,1.57,65.56,-14.25,31.75,-22.87,16.75,-39.19,stairascent
134.18,-10.83,-3.55,-0.76,18.00,-0.37,-0.06,22.87,13.88,-25.75,-16.44,-6.15,-4.80,11.31,-80.94,72.00,-22.00,-22.75,-47.38,-10.98,-3.74,-0.88,17.50,-2.06,3.44,21.25,14.00,-26.56,-3.16,1.55,4.64,-33.63,16.44,45.81,-25.87,14.00,-39.00,stairascent
134.21,-11.23,-3.85,-0.98,20.44,-6.81,4.00,21.25,14.00,-26.56,-29.40,14.72,12.93,-42.25,14.06,29.94,-36.19,-27.00,-44.06,-12.01,-3.10,-0.78,22.75,-9.81,1.25,21.25,14.00,-26.56,-5.41,0.46,5.06,-24.56,75.56,31.12,-25.87,14.00,-39.00,stairascent
134.24,-12.00,-2.66,-1.15,29.50,-11.19,-1.62,20.37,12.75,-27.37,10.46,-4.14,11.81,-22.94,-86.62,18.06,-36.19,-27.00,-44.06,-11.38,-1.78,-2.07,25.50,-4.31,-0.50,20.37,12.75,-27.37,-18.25,2.46,8.99,-22.87,101.12,26.25,-26.37,14.69,-40.38,stairascent
134.27,-12.58,-2.77,-2.57,6.50,23.06,4.75,20.37,12.75,-27.37,-5.11,4.29,3.20,25.62,87.44,-29.44,-40.69,-27.56,-49.38,-15.52,-3.22,-3.47,-1.81,39.63,4.75,20.37,12.75,-27.37,-7.94,-7.02,6.51,-93.56,75.94,33.50,-23.75,15.88,-43.00,stairascent
134.30,-16.47,-2.80,-5.45,-3.75,28.62,-0.81,19.56,12.38,-29.06,-5.11,-2.09,9.07,-18.19,-20.62,-7.75,-41.50,-27.06,-51.00,-15.76,-2.36,-6.19,-4.37,4.94,2.56,19.56,12.38,-29.06,-9.70,-0.59,5.53,33.25,116.75,39.81,-23.75,15.88,-43.00,stairascent
134.33,-11.31,-0.80,-4.84,-17.69,-18.12,25.25,19.56,12.38,-29.06,-5.79,-1.07,8.27,0.88,-1.75,-3.06,-41.50,-27.06,-51.00,-9.81,-0.36,-3.86,-34.38,-14.63,32.56,19.69,12.00,-29.19,-14.31,-2.11,2.93,16.06,143.94,25.56,-21.69,17.56,-41.75,stairascent
134.36,-7.18,0.43,-2.25,-67.62,-1.50,32.75,19.69,12.00,-29.19,-5.10,-0.24,8.66,-0.44,-3.69,1.06,-40.38,-26.87,-52.06,-6.98,0.37,-2.03,-74.69,7.50,28.56,19.69,12.00,-29.19,-9.74,1.36,3.55,11.44,123.81,17.69,-21.69,17.56,-41.75,stairascent
134.39,-7.96,-0.39,-2.36,-67.69,19.81,21.69,19.50,12.69,-28.37,-5.20,0.08,8.31,0.31,0.06,1.06,-40.38,-26.87,-52.06,-8.54,-0.76,-2.49,-63.50,18.50,21.31,19.50,12.69,-28.37,-8.61,0.46,2.71,-11.94,97.75,-8.88,-18.37,18.25,-45.06,stairascent
134.43,-9.54,-1.13,-2.62,-42.25,10.94,22.62,19.50,12.69,-28.37,-5.60,0.26,8.20,1.94,1.94,0.56,-40.38,-27.56,-53.00,-9.73,-1.16,-2.40,-20.69,7.56,24.37,20.56,12.69,-28.75,-9.63,-0.11,2.61,12.31,114.44,1.56,-13.56,17.50,-47.75,stairascent
134.46,-9.57,-0.67,-1.54,-19.31,4.00,23.81,20.56,12.69,-28.75,-5.00,0.49,8.18,1.19,0.37,-0.37,-40.75,-27.56,-53.88,-9.26,-0.62,-1.53,-23.94,1.06,24.12,20.56,12.69,-28.75,-9.64,0.75,2.16,44.81,121.50,3.25,-13.56,17.50,-47.75,stairascent
134.49,-7.99,-0.30,-1.84,-28.50,-4.00,25.06,19.37,12.69,-27.50,-5.53,0.10,8.14,2.75,2.00,-0.81,-40.75,-27.56,-53.88,-7.74,-0.24,-1.84,-29.00,-4.25,23.94,19.37,12.69,-27.50,-8.93,0.13,1.70,34.25,109.12,0.56,-9.19,17.00,-48.88,stairascent
134.52,-7.34,-0.31,-1.73,-25.00,-4.87,19.31,19.37,12.69,-27.50,-5.45,0.16,8.17,2.25,2.75,0.00,-39.25,-27.56,-52.50,-6.77,-0.37,-1.50,-25.56,-5.44,13.81,19.75,13.69,-27.75,-9.02,0.76,1.61,32.81,111.56,-1.81,-4.87,15.06,-50.00,stairascent
134.56,-6.42,-0.43,-1.19,-28.37,-4.19,11.00,19.75,13.69,-27.75,-5.20,0.57,8.22,1.69,2.87,-0.06,-40.38,-28.37,-51.75,-6.25,-0.43,-1.02,-33.69,0.31,7.19,19.75,13.69,-27.75,-8.71,0.47,2.26,42.06,105.62,-7.25,-4.87,15.06,-50.00,stairascent
134.59,-6.01,-0.47,-0.95,-35.31,1.00,6.69,19.69,12.38,-26.87,-5.48,-0.19,8.17,1.37,8.75,-3.12,-40.38,-28.37,-51.75,-6.17,-0.45,-1.12,-39.88,1.94,7.37,19.69,12.38,-26.87,-8.73,-0.29,2.54,39.63,97.69,-10.75,0.56,13.56,-49.19,stairascent
134.62,-6.72,-0.41,-1.36,-36.63,8.50,7.00,19.69,12.38,-26.87,-5.13,0.88,8.07,2.56,9.88,-3.56,-40.38,-28.00,-53.19,-7.55,-0.12,-1.46,-34.06,11.69,6.56,19.69,12.38,-26.87,-8.96,0.00,3.21,68.12,89.12,-6.81,0.56,13.56,-49.19,stairascent
134.65,-8.00,0.09,-1.40,-33.44,13.81,7.19,19.75,14.19,-26.37,-5.19,0.30,7.90,6.56,14.38,-4.50,-40.38,-28.00,-53.19,-8.84,0.36,-1.27,-32.13,12.13,7.19,19.75,14.19,-26.37,-9.54,0.08,1.71,96.00,81.19,-16.12,6.06,12.06,-49.88,stairascent
134.69,-9.57,0.25,-1.36,-30.31,10.56,5.81,20.50,14.50,-25.87,-5.12,0.57,8.27,8.19,26.62,-7.00,-39.25,-28.69,-53.56,-10.06,0.31,-1.79,-28.00,10.56,2.19,20.50,14.50,-25.87,-11.16,1.19,1.87,77.87,81.50,-20.81,7.50,10.00,-49.06,stairascent
134.72,-10.27,0.42,-1.90,-28.62,5.75,-3.12,20.50,14.50,-25.87,-5.71,1.16,8.40,20.87,17.37,-9.75,-38.19,-29.37,-54.56,-10.77,0.54,-2.14,-27.75,3.25,-5.19,20.50,14.50,-25.87,-13.71,1.81,3.90,42.81,62.31,-24.00,7.50,10.00,-49.06,stairascent
134.75,-11.29,0.24,-3.13,-21.81,4.50,-6.56,19.37,16.19,-26.25,-6.10,0.33,8.57,28.75,13.88,-19.75,-36.25,-30.50,-55.69,-11.33,0.36,-3.08,-20.50,6.19,-6.62,19.37,16.19,-26.25,-13.85,0.93,5.66,-47.13,11.38,-10.06,10.06,6.25,-49.38,stairascent
134.78,-12.31,0.79,-3.20,-2.31,21.56,-4.31,19.37,16.19,-26.25,-3.84,2.93,11.60,23.62,90.56,-30.44,-36.25,-30.50,-55.69,-14.26,0.12,-3.51,7.44,33.31,0.50,19.69,17.06,-27.00,-18.58,-2.36,6.70,-45.44,-19.44,-26.50,12.56,6.25,-50.88,stairascent
134.81,-13.30,0.85,-6.92,13.19,19.50,1.75,19.69,17.06,-27.00,-2.56,3.67,13.05,-67.25,176.06,-79.25,-35.56,-33.19,-55.38,-13.47,0.59,-7.23,2.31,13.63,-3.25,19.69,17.06,-27.00,-18.76,-5.51,9.74,40.94,-75.37,-26.37,12.56,6.25,-50.88,stairascent
134.84,-11.44,-0.35,-6.62,0.06,12.75,-18.00,18.00,17.19,-26.56,-12.26,-4.26,18.93,-65.31,363.62,-117.31,-35.56,-33.19,-55.38,-10.11,-0.75,-5.39,25.19,3.00,-23.62,18.00,17.19,-26.56,-18.85,-4.20,17.47,-12.69,-205.19,-27.87,11.06,7.75,-50.38,stairascent
134.87,-8.03,-1.60,-3.23,70.56,-11.00,-20.75,18.00,17.19,-26.56,-27.95,10.43,6.62,21.37,435.69,-72.19,-29.25,-34.25,-60.06,-7.58,-2.36,-1.89,84.06,-11.75,-15.94,18.00,17.19,-26.56,-14.79,0.16,0.83,118.44,-173.25,6.06,11.06,7.75,-50.38,stairascent
134.90,-8.32,-2.65,-1.42,66.81,-9.75,-9.31,18.56,16.19,-25.69,-39.26,3.68,27.70,-140.12,165.69,-25.06,-6.25,-37.06,-69.19,-9.37,-2.18,-1.69,45.25,-6.56,-8.75,18.56,16.19,-25.69,-17.65,9.13,-3.32,24.06,-193.06,47.00,4.25,7.06,-52.00,stairascent
134.93,-9.70,-1.89,-1.83,6.81,-1.19,-16.00,18.56,16.19,-25.69,-12.63,-10.01,7.04,-41.06,63.13,-65.69,-6.25,-37.06,-69.19,-10.07,-1.31,-2.19,-2.75,4.56,-20.06,18.50,15.75,-27.56,-11.74,3.42,-3.30,-33.06,-198.37,34.69,-7.06,5.00,-51.88,stairascent
134.96,-9.87,-1.27,-2.47,15.63,4.81,-23.87,18.50,15.75,-27.56,-9.27,3.76,12.98,48.06,18.12,-119.87,-1.37,-30.25,-68.06,-9.42,-1.31,-2.39,30.25,-3.06,-23.44,18.50,15.75,-27.56,-10.82,0.39,0.48,-117.50,-182.75,-13.31,-7.06,5.00,-51.88,stairascent
134.99,-8.19,-1.31,-1.84,50.88,-15.88,-18.56,17.25,14.69,-28.00,1.59,8.26,10.51,-42.44,-116.31,-42.81,-1.37,-30.25,-68.06,-7.11,-1.39,-1.62,52.00,-16.19,-16.25,17.25,14.69,-28.00,-10.39,0.17,1.08,-138.69,-176.12,20.75,-14.19,5.75,-49.00,stairascent
135.03,-6.51,-1.54,-1.46,37.81,-9.75,-13.06,17.25,14.69,-28.00,8.48,4.93,3.96,-20.87,-176.00,64.19,-3.25,-27.75,-56.88,-6.56,-1.55,-1.44,21.56,0.25,-11.88,17.50,14.00,-28.25,-5.75,-2.90,-2.12,-85.56,-170.75,29.00,-20.37,12.69,-43.56,stairascent
135.06,-6.37,-1.60,-1.71,21.25,1.25,-12.69,17.50,14.00,-28.25,5.70,4.50,3.61,35.75,-176.94,91.75,-10.06,-23.75,-50.50,-6.21,-1.41,-1.91,28.56,-4.12,-14.88,17.50,14.00,-28.25,-3.43,-0.69,-0.49,-11.19,-141.94,16.31,-20.37,12.69,-43.56,stairascent
135.09,-6.61,-1.13,-1.72,31.81,-7.56,-14.75,16.75,14.75,-28.69,2.27,3.02,1.05,63.63,-223.00,101.31,-10.06,-23.75,-50.50,-6.86,-1.23,-1.42,32.94,-7.69,-14.06,16.75,14.75,-28.69,-2.88,-1.92,-1.74,-78.31,-122.44,9.19,-25.56,17.06,-39.38,stairascent
135.13,-7.88,-1.67,-0.91,43.50,-5.94,-13.06,16.75,14.75,-28.69,-1.11,0.14,0.95,72.06,-222.06,128.56,-22.19,-21.75,-43.50,-8.32,-1.99,-0.98,47.81,-3.12,-12.31,15.25,13.38,-28.25,-1.92,-2.82,-2.01,-3.94,-71.56,4.25,-29.87,19.69,-35.06,stairascent
135.16,-8.96,-2.19,-1.53,35.38,-0.81,-11.94,15.25,13.38,-28.25,-6.92,-4.32,0.11,89.12,-202.75,98.25,-37.00,-19.75,-30.19,-9.25,-2.12,-1.47,32.44,-5.00,-13.06,15.25,13.38,-28.25,-1.23,1.71,1.19,103.37,-30.87,16.62,-29.87,19.69,-35.06,stairascent
135.19,-9.48,-2.06,-1.36,32.94,-6.56,-14.19,15.25,13.38,-28.25,-15.21,-5.73,-2.11,75.81,-187.25,62.44,-37.00,-19.75,-30.19,-9.64,-1.99,-1.23,30.81,-12.19,-12.13,14.50,13.06,-30.56,-2.06,2.54,1.91,14.69,24.12,27.75,-31.06,21.06,-32.75,stairascent
135.22,-9.92,-2.08,-1.25,23.31,-8.38,-5.25,14.50,13.06,-30.56,-18.91,-6.30,-6.64,43.69,-71.37,25.94,-44.56,-14.69,-14.19,-11.56,-2.73,-1.01,22.56,-6.19,-2.37,14.50,13.06,-30.56,-3.51,-0.33,1.47,-33.31,50.50,32.25,-31.06,21.06,-32.75,stairascent
135.25,-12.22,-3.13,-1.06,23.06,-5.44,-0.37,13.75,12.50,-31.06,-33.05,18.99,11.16,-5.44,7.44,24.62,-44.56,-14.69,-14.19,-12.75,-3.08,-1.29,20.25,-15.25,0.19,13.75,12.50,-31.06,-6.47,0.67,3.20,34.88,117.81,32.13,-30.50,20.00,-33.19,stairascent
135.28,-13.29,-2.26,-1.30,15.31,-18.75,0.88,13.75,12.50,-31.06,15.09,-7.82,16.30,-47.06,-70.06,-1.69,-44.06,-9.88,-8.00,-11.93,-1.98,-1.57,5.00,-17.12,9.19,13.50,11.88,-31.87,-25.85,5.85,11.96,19.19,113.37,57.50,-30.06,20.69,-34.69,stairascent
135.31,-12.11,-3.13,-2.04,-9.88,17.81,23.06,13.50,11.88,-31.87,-6.12,15.53,2.65,32.88,83.06,-29.25,-42.50,-9.69,-7.69,-14.68,-5.06,-3.65,-15.88,37.44,24.94,13.50,11.88,-31.87,-2.56,-5.20,-3.57,-24.75,59.75,13.25,-30.06,20.69,-34.69,stairascent
135.34,-16.64,-3.83,-7.26,-11.31,39.81,20.25,13.50,11.88,-31.87,-5.43,-2.37,9.30,-27.56,-18.81,-2.44,-42.50,-9.69,-7.69,-13.49,0.91,-9.31,-3.44,-18.25,15.50,12.88,11.69,-32.56,-11.97,2.60,4.80,26.12,141.50,37.63,-26.50,22.50,-35.50,stairascent
135.37,-7.73,2.79,-5.07,-47.69,-42.50,42.13,12.88,11.69,-32.56,-6.14,-1.26,8.23,-0.37,-4.94,-0.62,-44.38,-10.06,-7.87,-6.76,2.57,-2.92,-82.19,-33.00,48.56,12.88,11.69,-32.56,-8.50,-4.05,3.15,-22.81,120.06,11.69,-26.50,22.50,-35.50,stairascent
135.40,-6.41,2.13,-1.31,-99.75,-3.75,35.44,11.88,12.56,-31.56,-4.99,0.52,8.75,0.69,-9.94,4.06,-44.38,-10.06,-7.87,-7.05,0.48,0.02,-89.12,2.81,25.50,11.88,12.56,-31.56,-11.45,1.44,3.34,24.94,119.37,-6.25,-21.87,22.50,-37.19,stairascent
135.43,-11.04,-2.04,-2.18,-62.63,8.63,15.44,11.88,12.56,-31.56,-5.56,-0.09,8.40,6.37,1.06,3.12,-43.19,-10.56,-8.38,-10.93,-2.23,-2.96,-37.88,-8.00,20.06,13.06,13.75,-29.19,-9.48,1.90,2.52,19.69,103.37,-12.38,-18.56,22.87,-40.38,stairascent
135.46,-10.49,-2.22,-3.22,-29.50,-11.44,24.50,13.06,13.75,-29.19,-5.69,0.67,8.14,10.88,-2.37,5.19,-43.25,-10.56,-8.50,-10.03,-2.13,-3.01,-26.75,-11.56,28.69,13.06,13.75,-29.19,-8.62,1.43,2.62,36.56,112.56,9.44,-18.56,22.87,-40.38,stairascent
135.49,-8.54,-1.61,-1.57,-31.00,-14.44,31.56,13.25,14.50,-29.19,-5.22,0.71,8.09,2.25,-7.44,3.44,-43.25,-10.56,-8.50,-7.31,-0.67,-0.88,-31.00,-14.44,31.56,13.25,14.50,-29.19,-8.81,0.74,2.20,24.56,113.25,-1.12,-15.00,23.25,-40.75,stairascent
135.52,-6.92,-0.39,-0.98,-28.87,-14.88,24.44,13.25,14.50,-29.19,-5.26,0.47,8.19,5.12,-2.50,3.06,-45.06,-10.19,-7.00,-6.36,-0.12,-1.18,-26.75,-14.31,20.06,13.25,14.50,-29.19,-9.18,-0.74,1.26,19.81,114.06,-7.25,-15.00,23.25,-40.75,stairascent
135.55,-6.15,0.02,-1.40,-26.44,-7.62,15.19,12.19,16.56,-27.19,-5.20,0.50,7.95,9.00,-3.12,4.00,-43.75,-10.56,-8.56,-6.17,0.02,-1.36,-30.81,-6.62,15.31,12.19,16.56,-27.19,-9.22,0.40,1.55,47.38,101.37,-7.44,-11.38,21.75,-42.75,stairascent
135.58,-6.23,-0.34,-0.99,-41.81,-3.81,18.00,12.19,16.56,-27.19,-5.00,0.41,8.27,7.12,2.50,1.69,-43.75,-10.56,-8.56,-6.15,-0.70,-0.69,-40.81,0.19,16.56,12.00,15.88,-26.75,-8.72,0.36,2.12,49.44,95.94,-4.31,-7.25,20.25,-44.25,stairascent
135.61,-6.12,-0.75,-0.60,-37.56,4.00,14.94,12.00,15.88,-26.75,-5.20,1.00,7.99,5.00,5.00,-0.44,-45.00,-10.19,-7.87,-6.55,-1.08,-0.36,-32.75,5.19,13.00,12.00,15.88,-26.75,-9.27,0.49,3.83,63.44,95.25,-2.69,-7.25,20.25,-44.25,stairascent
135.64,-6.72,-1.09,-0.37,-21.87,10.56,7.94,12.69,17.06,-25.56,-5.45,0.37,8.27,-0.44,17.81,-7.25,-45.00,-10.19,-7.87,-7.15,-0.41,-1.16,-21.87,10.56,7.94,12.69,17.06,-25.56,-8.83,-0.32,3.53,53.81,69.19,-7.12,-3.87,19.56,-44.19,stairascent
135.67,-7.59,-0.05,-1.45,-15.69,13.06,5.19,12.69,17.06,-25.56,-5.11,1.05,7.89,1.00,23.31,-7.87,-45.06,-11.00,-7.37,-9.01,0.77,-1.45,-11.00,14.00,4.31,12.69,17.06,-25.56,-9.72,0.20,2.59,77.37,66.19,-13.63,-3.87,19.56,-44.19,stairascent
